roadID	length	nodeID1	nodeID2	coords
18475	0.3508346573504308	41002	12534	-36.88235	174.72639	-36.88265	174.72639	-36.88486	174.72413
18475	0.11531629209023847	12534	12488	-36.88486	174.72413	-36.88565	174.72329
18475	0.09882047385365902	12488	12443	-36.88565	174.72329	-36.88632	174.72256
18475	0.2098348396184806	12443	12293	-36.88632	174.72256	-36.88777	174.72105
18473	0.35871251195477993	12797	13206	-36.8813	174.72645	-36.88132	174.72683	-36.88147	174.72767	-36.88104	174.72831	-36.88087	174.73001	-36.88074	174.73019
18518	0.07548779765299231	41540	41542	-36.85715	174.72825	-36.85763	174.72885
18518	0.017370841993976763	41542	41543	-36.85763	174.72885	-36.85773	174.729
18518	0.06341136158404634	41543	13126	-36.85773	174.729	-36.85812	174.72952
18518	0.08620842648857921	13126	13262	-36.85812	174.72952	-36.85834	174.72978	-36.85849	174.73034
18521	0.16083715708308402	12847	12929	-36.87248	174.72656	-36.87142	174.72709	-36.87119	174.72734
18520	0.09034717722926625	33089	12846	-36.87044	174.72564	-36.87052	174.72593	-36.87078	174.72656
18523	0.08240133273201351	14167	14076	-36.87351	174.73825	-36.87299	174.73759
18523	0.12969864151531085	14076	13919	-36.87299	174.73759	-36.87278	174.73686	-36.87308	174.73629
18523	0.10349708271381289	13919	13810	-36.87308	174.73629	-36.87366	174.73538
18523	0.16563804455752107	13810	13608	-36.87366	174.73538	-36.87396	174.73486	-36.87359	174.73373
18523	0.15581795701160628	13608	13399	-36.87359	174.73373	-36.87357	174.73364	-36.87353	174.73225	-36.87348	174.73199
18523	0.5030978072728548	13399	12929	-36.87348	174.73199	-36.87338	174.73175	-36.87263	174.72889	-36.87119	174.72734
18523	0.08326332188995403	12929	12846	-36.87119	174.72734	-36.87106	174.72715	-36.87078	174.72656
18523	0.07049574048096481	12846	12848	-36.87078	174.72656	-36.8702	174.72688
18523	0.11567889254352293	12848	12928	-36.8702	174.72688	-36.86923	174.72735
18525	0.28889152311103444	12849	13167	-36.87572	174.72677	-36.8761	174.72746	-36.87608	174.72987
18524	0.5725848846138077	12848	13482	-36.8702	174.72688	-36.87022	174.72697	-36.87258	174.73248	-36.8726	174.73257
18526	0.17398295724116478	12850	33099	-36.87456	174.72665	-36.87546	174.72825
18540	0.10579264280661912	38558	12926	-36.86241	174.72665	-36.86198	174.72688	-36.86164	174.72731
18581	0.32963618952507356	12895	13126	-36.8602	174.72688	-36.85812	174.72952
18582	0.03097986415591953	12896	12930	-36.87767	174.72703	-36.87756	174.72735
18632	0.35032724713559205	12926	13300	-36.86164	174.72731	-36.86271	174.73042	-36.8631	174.73068
18635	0.3357533432184326	12928	13289	-36.86923	174.72735	-36.87057	174.73045	-36.87065	174.73068
18635	0.1085855357626982	13289	13400	-36.87065	174.73068	-36.87112	174.73175
18635	0.14180949480863084	13400	13579	-36.87112	174.73175	-36.87173	174.73315
18636	0.15707805582949108	12928	13096	-36.86923	174.72735	-36.86906	174.72883	-36.869	174.72909
18639	0.12471203016000985	33098	12930	-36.8767	174.72645	-36.87756	174.72735
18638	0.11967232650679413	12930	13011	-36.87756	174.72735	-36.87836	174.72825
18631	0.09799880050646456	12926	13004	-36.86164	174.72731	-36.86098	174.72804
18745	0.3514386647911174	13004	13298	-36.86098	174.72804	-36.86008	174.7292	-36.85872	174.7308
18746	0.1317549315560635	13004	13125	-36.86098	174.72804	-36.86143	174.72941
18841	0.1669358294866372	41543	13220	-36.85773	174.729	-36.85655	174.73016
18839	0.1959646594177353	33087	41542	-36.85889	174.72731	-36.85763	174.72885
18852	0.33494468799721344	37368	42331	-36.86872	174.72567	-36.86864	174.72735	-36.86857	174.72804	-36.86848	174.72845	-36.86838	174.72868	-36.86823	174.72885	-36.86803	174.72903	-36.86793	174.72909
18852	0.04274769039468365	42331	13076	-36.86793	174.72909	-36.8678	174.72911	-36.86769	174.72908	-36.86758	174.72897
18890	0.28739141949107105	13099	13442	-36.88808	174.72915	-36.88831	174.73042	-36.88872	174.73228
18886	0.0638523510858842	13096	13166	-36.869	174.72909	-36.86926	174.72973
18886	0.10413995029823366	13166	13288	-36.86926	174.72973	-36.86969	174.73077
18886	0.041381891036748115	13288	13319	-36.86969	174.73077	-36.86988	174.73117
18900	0.3661179345864313	13108	13539	-36.86748	174.72918	-36.86793	174.72964	-36.86803	174.72984	-36.8681	174.73005	-36.86814	174.73037	-36.86814	174.73063	-36.8681	174.73143	-36.86808	174.73297
18937	0.09748477780159939	13125	13250	-36.86143	174.72941	-36.86177	174.73042
18935	0.24040498769931246	13125	13287	-36.86143	174.72941	-36.86082	174.72969	-36.85973	174.731
19006	0.12352672179647838	15161	15025	-36.85634	174.74673	-36.85643	174.74659	-36.85681	174.74577	-36.85683	174.74551
19006	0.09837854489713208	15025	14887	-36.85683	174.74551	-36.85692	174.74441
19006	0.07220365608314713	14887	41362	-36.85692	174.74441	-36.85696	174.7436
19006	0.02161203507691358	41362	41363	-36.85696	174.7436	-36.85699	174.74336
19006	0.10911257513520263	41363	14588	-36.85699	174.74336	-36.85709	174.74214
19006	0.09809504211262096	14588	14469	-36.85709	174.74214	-36.85715	174.74104
19006	0.1375451574691641	14469	14326	-36.85715	174.74104	-36.85718	174.74081	-36.85649	174.73982
19006	0.04531068054893537	14326	14286	-36.85649	174.73982	-36.85621	174.73945
19006	0.042171214855579044	14286	14287	-36.85621	174.73945	-36.85587	174.73924
19006	0.04250489578859426	14287	43401	-36.85587	174.73924	-36.8555	174.73912
19006	0.018134509136678325	43401	43400	-36.8555	174.73912	-36.85535	174.73904
19006	0.058520472765108494	43400	14207	-36.85535	174.73904	-36.85486	174.7388
19006	0.1385494135221792	14207	14053	-36.85486	174.7388	-36.85477	174.73875	-36.85471	174.73869	-36.85467	174.73855	-36.85462	174.73835	-36.8546	174.73822	-36.85469	174.73738
19006	0.11527700195263851	14053	13917	-36.85469	174.73738	-36.85428	174.73619
19006	0.11453448627059284	13917	13773	-36.85428	174.73619	-36.85398	174.73538	-36.85387	174.73501
19006	0.1282720886085312	13165	13220	-36.85542	174.72987	-36.85655	174.73016
19006	0.11520611235414589	13220	13221	-36.85655	174.73016	-36.85758	174.7303
19006	0.10144488691289241	13221	13262	-36.85758	174.7303	-36.85827	174.7303	-36.85849	174.73034
19006	0.049143665269749344	13262	13298	-36.85849	174.73034	-36.85859	174.73045	-36.85872	174.7308
19006	0.02041493452622574	13298	13299	-36.85872	174.7308	-36.85881	174.731
19006	0.07180283013593693	13299	13370	-36.85881	174.731	-36.85917	174.73167
19006	0.047377182845314274	13370	13459	-36.85917	174.73167	-36.85941	174.73211
19006	0.052002482510161395	13459	41647	-36.85941	174.73211	-36.85962	174.73251	-36.85969	174.73257
19006	0.006671695598420948	41647	13497	-36.85969	174.73257	-36.85975	174.73257
19006	0.02721542222710947	13497	13498	-36.85975	174.73257	-36.85999	174.73263
19006	0.08187136052307956	13498	13526	-36.85999	174.73263	-36.86072	174.73275
19006	0.1518848469912924	13526	13542	-36.86072	174.73275	-36.86207	174.73301
19005	0.12301466665644381	13177	13291	-36.87728	174.72984	-36.87812	174.73074
18990	0.14394992531729045	13167	13322	-36.87608	174.72987	-36.87608	174.73042	-36.87589	174.73085	-36.87546	174.73106
18988	0.04940913502229431	13166	33093	-36.86926	174.72973	-36.86883	174.72987
19063	0.09714584963295522	13205	13251	-36.86561	174.73027	-36.86627	174.73051	-36.86645	174.73057
19062	0.08782849300713493	13204	13205	-36.86484	174.73005	-36.86561	174.73027
19061	0.04082743980357894	13204	13249	-36.86484	174.73005	-36.86466	174.73045
19065	0.24934626514962333	13207	13527	-36.88628	174.73019	-36.88628	174.73031	-36.88638	174.73089	-36.88681	174.73291
19064	0.15274060377057036	13206	13357	-36.88074	174.73019	-36.88022	174.73089	-36.87979	174.73143
19008	0.1501280843719091	13178	13204	-36.86351	174.72976	-36.86362	174.72978	-36.86484	174.73005
19129	0.16144975482704232	33100	13261	-36.88245	174.72999	-36.88132	174.73027	-36.88114	174.73057
19115	0.16263703938185597	13250	13398	-36.86177	174.73042	-36.86215	174.73158	-36.86256	174.73184
19114	0.30059531685194935	13250	13497	-36.86177	174.73042	-36.86117	174.73074	-36.85979	174.73243	-36.85975	174.73257
19113	0.2017709666137008	13249	13437	-36.86466	174.73045	-36.86372	174.73239
19116	0.14899506175521413	13251	13439	-36.86645	174.73057	-36.86668	174.73222
19078	0.6515084395689411	13221	13917	-36.85758	174.7303	-36.85518	174.7355	-36.85428	174.73619
19176	0.46070186311912165	13299	13809	-36.85881	174.731	-36.8566	174.73538
19168	0.18965676515010116	13291	13483	-36.87812	174.73074	-36.87881	174.73269
19164	0.09607669715315974	13289	13319	-36.87065	174.73068	-36.86988	174.73117
19162	0.08620114266358067	13287	13370	-36.85973	174.731	-36.85917	174.73167
19236	0.07581908809075374	37409	13332	-36.86748	174.73042	-36.86743	174.73127
19236	0.08717963834211907	13332	13441	-36.86743	174.73127	-36.86743	174.73225
19236	0.10319222497625581	13441	13588	-36.86743	174.73225	-36.86743	174.73341
19236	0.062310876926482094	13588	13703	-36.86743	174.73341	-36.86741	174.73411
19236	0.04092106544471121	13703	13740	-36.86741	174.73411	-36.86741	174.73457
19236	0.13197517321089605	13740	13886	-36.86741	174.73457	-36.86741	174.7357	-36.86737	174.73605
19237	0.04336602139171138	33097	13332	-36.86782	174.73127	-36.86743	174.73127
19215	0.12341821815629547	13288	13320	-36.86969	174.73077	-36.86861	174.73109
19215	0.05217910768583572	13320	13356	-36.86861	174.73109	-36.86868	174.73167
19215	0.05202481276827327	13356	13440	-36.86868	174.73167	-36.86874	174.73225
